type_id,name,build_cost,blueprint_cost,blueprint_price,total_cost,sell_value,profit,daily_volume,mining_hours,pi_hours,total_hours,isk_per_hour
3218,Harvester Mining Drone,0.0,18000000.0,18000000.0,18000000.0,4578000000.0,4560000000.0,6.7,0.00010441513394421613,0.0,0.00010441513394421613,43671830200746.414
88147,Triplot Scan Acquisition Array,0.0,1800000.0,1800000.0,1800000.0,2735000000.0,2733200000.0,7.7,0.0009710635452182726,0.0,0.0009710635452182726,2814645873031.553
3586,Small Remote Shield Booster I,0.0,49960.0,49960.0,49960.0,7886000.0,7836040.0,309.73333333333335,1.5088714687393791e-05,0.0,1.5088714687393791e-05,519331179782.1187
58966,Compact Interdiction Nullifier,0.0,400940.0,400940.0,400940.0,20680000.0,20279060.0,378.7,4.680368733012053e-05,0.0,4.680368733012053e-05,433279110189.8803
58971,Enduring Interdiction Nullifier,0.0,400940.0,400940.0,400940.0,18880000.0,18479060.0,93.53333333333333,4.680368733012053e-05,0.0,4.680368733012053e-05,394820601839.7998
47254,Assault Damage Control I,0.0,250000.0,250000.0,250000.0,3999000.0,3749000.0,402.43333333333334,9.795120357346814e-06,0.0,9.795120357346814e-06,382741596144.66284
55761,'Dunk' Salvage Drone,0.0,29986000.0,29986000.0,29986000.0,53510000.0,23524000.0,314.1666666666667,7.29799305204437e-05,0.0,7.29799305204437e-05,322335193144.7821
245,Gamma S,0.0,35000.0,35000.0,35000.0,769000.0,734000.0,1572.8666666666666,8.10398935310529e-06,0.0,8.10398935310529e-06,90572675754.90404
1973,Sensor Booster I,0.0,98700.0,98700.0,98700.0,798600.0,699900.0,491.1666666666667,1.1838009892540211e-05,0.0,1.1838009892540211e-05,59123113289.594894
1182,Auto Targeting System I,0.0,29440.0,29440.0,29440.0,559600.0,530160.0,825.6666666666666,9.78436841374682e-06,0.0,9.78436841374682e-06,54184386521.58038
3566,Small Capacitor Booster I,0.0,112500.0,112500.0,112500.0,910000.0,797500.0,704.9666666666667,1.4963979014274667e-05,0.0,1.4963979014274667e-05,53294648384.57984
443,Ship Scanner I,0.0,19840.0,19840.0,19840.0,239700.0,219860.0,238.66666666666666,4.886808152826224e-06,0.0,4.886808152826224e-06,44990511827.81684
450,Gatling Pulse Laser I,0.0,20000.0,20000.0,20000.0,247700.0,227700.0,1509.7666666666667,5.144857234105406e-06,0.0,5.144857234105406e-06,44257787852.8038
3606,Large Remote Shield Booster I,0.0,312440.0,312440.0,312440.0,3290000.0,2977560.0,162.3,7.786994989474383e-05,0.0,7.786994989474383e-05,38237600050.14442
240,Microwave S,0.0,20000.0,20000.0,20000.0,190000.0,170000.0,1030.8666666666666,4.582544475002462e-06,0.0,4.582544475002462e-06,37097294074.79644
1353,Reactor Control Unit I,0.0,99200.0,99200.0,99200.0,1745000.0,1645800.0,240.23333333333332,4.4456156292751815e-05,0.0,4.4456156292751815e-05,37020744419.785416
52236,Zorya's Light Entropic Disintegrator,222578859.0,47532640.0,47532640.0,270111499.0,3982000000.0,3711888501.0,5.366666666666666,0.001109029087504231,0.1,0.10110902908750424,36711741122.42307
12225,Large Remote Capacitor Transmitter I,0.0,1872000.0,1872000.0,1872000.0,9879000.0,8007000.0,21.633333333333333,0.0002535632170408268,0.0,0.0002535632170408268,31577924012.183414
1948,Magnetometric ECM I,0.0,200000.0,200000.0,200000.0,1027000.0,827000.0,87.2,3.4189685446360527e-05,0.0,3.4189685446360527e-05,24188581708.28927
1304,Multispectrum Coating I,0.0,74680.0,74680.0,74680.0,487100.0,412420.0,588.7,1.9941473979047713e-05,0.0,1.9941473979047713e-05,20681520354.680157
11134,Amarr Shuttle,0.0,50000.0,50000.0,50000.0,150000.0,100000.0,1764.1333333333334,4.978200286761023e-06,0.0,4.978200286761023e-06,20087580699.78402
672,Caldari Shuttle,0.0,50000.0,50000.0,50000.0,148000.0,98000.0,1972.5333333333333,4.978200286761023e-06,0.0,4.978200286761023e-06,19685829085.788338
1955,Gravimetric ECM I,0.0,200000.0,200000.0,200000.0,869500.0,669500.0,158.1,3.4189685446360527e-05,0.0,3.4189685446360527e-05,19581929206.4083
11129,Gallente Shuttle,0.0,50000.0,50000.0,50000.0,145000.0,95000.0,1637.4,4.978200286761023e-06,0.0,4.978200286761023e-06,19083201664.79482
1539,Power Diagnostic System I,0.0,99200.0,99200.0,99200.0,760000.0,660800.0,1155.8666666666666,3.605942401810082e-05,0.0,3.605942401810082e-05,18325306573.624054
3953,Medium EMP Smartbomb I,0.0,2900000.0,2900000.0,2900000.0,11000000.0,8100000.0,6.233333333333333,0.00046625365639022594,0.0,0.00046625365639022594,17372517918.05959
439,1MN Afterburner I,0.0,64500.0,64500.0,64500.0,334400.0,269900.0,902.0333333333333,1.6078626163852645e-05,0.0,1.6078626163852645e-05,16786260047.93736
3977,Large Proton Smartbomb I,0.0,3000000.0,3000000.0,3000000.0,15760000.0,12760000.0,59.13333333333333,0.0007879394686535397,0.0,0.0007879394686535397,16194137376.827642
1808,EM Shield Amplifier I,0.0,187420.0,187420.0,187420.0,969200.0,781780.0,314.2,4.8437997578516406e-05,0.0,4.8437997578516406e-05,16139808395.934622
11237,Layered Energized Membrane I,0.0,750000.0,750000.0,750000.0,3477000.0,2727000.0,40.733333333333334,0.00017055297214051097,0.0,0.00017055297214051097,15989167270.291523
2018,Medium Cap Battery I,0.0,250000.0,250000.0,250000.0,1576000.0,1326000.0,347.6,8.370545694855996e-05,0.0,8.370545694855996e-05,15841261111.744184
2331,Shield Power Relay I,0.0,97440.0,97440.0,97440.0,453900.0,356460.0,223.26666666666668,2.311908327675939e-05,0.0,2.311908327675939e-05,15418431420.173729
35949,Standup Focused Warp Disruptor I,0.0,200000000.0,200000000.0,200000000.0,759400000.0,559400000.0,14.733333333333333,0.03696042804945626,0.0,0.03696042804945626,15135106099.190037
1963,Remote Sensor Booster I,0.0,399680.0,399680.0,399680.0,1894000.0,1494320.0,45.766666666666666,0.00010001917870815005,0.0,0.00010001917870815005,14940334636.823362
1403,Inertial Stabilizers I,0.0,54380.0,54380.0,54380.0,200000.0,145620.0,2482.9333333333334,9.852464261192107e-06,0.0,9.852464261192107e-06,14780058687.813051
241,Infrared S,0.0,10000.0,10000.0,10000.0,78000.0,68000.0,1512.1333333333334,4.938776488930614e-06,0.0,4.938776488930614e-06,13768592312.774199
484,125mm Gatling AutoCannon I,0.0,20000.0,20000.0,20000.0,89930.0,69930.0,1077.8,5.144857234105406e-06,0.0,5.144857234105406e-06,13592213897.8769
1956,Radar ECM I,0.0,200000.0,200000.0,200000.0,659600.0,459600.0,125.26666666666667,3.4189685446360527e-05,0.0,3.4189685446360527e-05,13442650729.298365
485,150mm Light AutoCannon I,0.0,60000.0,60000.0,60000.0,288100.0,228100.0,144.06666666666666,1.7495331623069033e-05,0.0,1.7495331623069033e-05,13037763725.451845
464,Tachyon Beam Laser I,0.0,16820000.0,16820000.0,16820000.0,73150000.0,56330000.0,26.3,0.00436359577897466,0.0,0.00436359577897466,12909078396.174496
41252,50000MN Cold-Gas Enduring Microwarpdrive,22433170.0,237000000.0,237000000.0,259433170.0,1620000000.0,1360566830.0,12.066666666666666,0.10727941814034024,0.0,0.10727941814034024,12682459073.55818
1445,Capacitor Power Relay I,0.0,97440.0,97440.0,97440.0,388000.0,290560.0,542.0333333333333,2.311908327675939e-05,0.0,2.311908327675939e-05,12567972376.832405
3993,Large EMP Smartbomb I,0.0,3600000.0,3600000.0,3600000.0,14860000.0,11260000.0,42.1,0.0008982607607761372,0.0,0.0008982607607761372,12535335496.867146
12217,Medium Remote Capacitor Transmitter I,0.0,1357000.0,1357000.0,1357000.0,2699000.0,1342000.0,5.433333333333334,0.00010961922891478167,0.0,0.00010961922891478167,12242377667.546585
3987,Large Plasma Smartbomb I,0.0,3400000.0,3400000.0,3400000.0,12890000.0,9490000.0,16.3,0.0007756962879992168,0.0,0.0007756962879992168,12234169670.294441
566,Heavy Electron Blaster I,0.0,600000.0,600000.0,600000.0,2809000.0,2209000.0,21.266666666666666,0.00018242645186246782,0.0,0.00018242645186246782,12108989554.132072
460,Dual Heavy Pulse Laser I,0.0,2799000.0,2799000.0,2799000.0,9991000.0,7192000.0,26.633333333333333,0.0006010162244095508,0.0,0.0006010162244095508,11966399088.586252
54749,Medium Consortium Vorton Projector,295767606.4,90282640.0,90282640.0,386050246.4,6379000000.0,5992949753.6,6.366666666666666,0.004110489610375027,0.5,0.5041104896103751,11888167132.233107
1958,Ladar ECM I,0.0,200000.0,200000.0,200000.0,599300.0,399300.0,160.16666666666666,3.4189685446360527e-05,0.0,3.4189685446360527e-05,11678960914.29251
9944,Magnetic Field Stabilizer I,0.0,249940.0,249940.0,249940.0,779100.0,529160.0,1214.3,4.580016033227646e-05,0.0,4.580016033227646e-05,11553671344.401133
377,Small Shield Extender I,0.0,49920.0,49920.0,49920.0,160800.0,110880.0,1191.0333333333333,9.815933475922128e-06,0.0,9.815933475922128e-06,11295920074.436295
1185,Small Cap Battery I,0.0,100000.0,100000.0,100000.0,442400.0,342400.0,597.0,3.0838334845965075e-05,0.0,3.0838334845965075e-05,11103063823.330915
452,Dual Light Beam Laser I,0.0,90000.0,90000.0,90000.0,409700.0,319700.0,147.9,2.8910428445515383e-05,0.0,2.8910428445515383e-05,11058293397.571291
18639,Expanded Probe Launcher I,0.0,60000.0,60000.0,60000.0,237900.0,177900.0,1184.7,1.6240975670639343e-05,0.0,1.6240975670639343e-05,10953775413.974054
2020,Large Cap Battery I,0.0,1714000.0,1714000.0,1714000.0,3999000.0,2285000.0,788.9333333333333,0.00021390124476662885,0.0,0.00021390124476662885,10682499779.246199
41566,Capital Inductive Compact Remote Capacitor Transmitter,69134200.0,110000000.0,110000000.0,179134200.0,973300000.0,794165800.0,8.033333333333333,0.07631079146880765,0.0,0.07631079146880765,10406992048.09871
41238,10000MN Monopropellant Enduring Afterburner,13056100.0,48000000.0,48000000.0,61056100.0,719700000.0,658643900.0,17.766666666666666,0.06342119337552893,0.0,0.06342119337552893,10385233467.620901
24395,Drone Navigation Computer I,0.0,1400000.0,1400000.0,1400000.0,5043000.0,3643000.0,354.96666666666664,0.000353636411454746,0.0,0.000353636411454746,10301541023.487583
11132,Minmatar Shuttle,0.0,50000.0,50000.0,50000.0,100000.0,50000.0,1122.7666666666667,4.978200286761023e-06,0.0,4.978200286761023e-06,10043790349.89201
399,Small Shield Booster I,0.0,91160.0,91160.0,91160.0,346700.0,255540.0,200.9,2.5681278619590087e-05,0.0,2.5681278619590087e-05,9950439142.27347
12056,10MN Afterburner I,0.0,322560.0,322560.0,322560.0,1149000.0,826440.0,351.8666666666667,8.310261566793836e-05,0.0,8.310261566793836e-05,9944813329.369692
3981,Large Graviton Smartbomb I,0.0,3200000.0,3200000.0,3200000.0,11660000.0,8460000.0,47.7,0.0008552550201761061,0.0,0.0008552550201761061,9891786426.764261
3596,Medium Remote Shield Booster I,0.0,124700.0,124700.0,124700.0,463300.0,338600.0,30.766666666666666,3.495492408674229e-05,0.0,3.495492408674229e-05,9686761131.557549
1547,Small Proton Smartbomb I,0.0,1500000.0,1500000.0,1500000.0,2789000.0,1289000.0,14.9,0.000134242466501724,0.0,0.000134242466501724,9602028580.005613
37288,Rapid Torpedo Launcher I,0.0,48370000.0,48370000.0,48370000.0,1278000000.0,1229630000.0,5.266666666666667,0.13081435136786984,0.0,0.13081435136786984,9399809632.064707
41463,Capital I-ax Enduring Remote Armor Repairer,17740250.0,105000000.0,105000000.0,122740250.0,773800000.0,651059750.0,26.866666666666667,0.07013989704441921,0.0,0.07013989704441921,9282302618.546581
35788,Missile Guidance Computer I,0.0,99000.0,99000.0,99000.0,199900.0,100900.0,246.43333333333334,1.0959875555924562e-05,0.0,1.0959875555924562e-05,9206308911.551159
3839,Large Shield Extender I,0.0,312420.0,312420.0,312420.0,1100000.0,787580.0,1459.0333333333333,8.63658646972517e-05,0.0,8.63658646972517e-05,9119112079.301188
41469,Capital Asymmetric Enduring Remote Shield Booster,20554140.0,73659510.0,73659510.0,94213650.0,709900000.0,615686350.0,21.2,0.0675720073665807,0.0,0.0675720073665807,9111559268.320656
12052,50MN Microwarpdrive I,0.0,1581880.0,1581880.0,1581880.0,5075000.0,3493120.0,199.53333333333333,0.0003844438027855036,0.0,0.0003844438027855036,9086165454.327663
41116,Anode Scoped Dual Giga Beam Laser,16961900.0,173890000.0,173890000.0,190851900.0,1460000000.0,1269148100.0,5.857142857142857,0.14029040345404228,0.0,0.14029040345404228,9046578160.392561
451,Dual Light Pulse Laser I,0.0,60000.0,60000.0,60000.0,200000.0,140000.0,221.3,1.5858882203282895e-05,0.0,1.5858882203282895e-05,8827860514.092163
35959,Standup Ballistic Control System I,0.0,60000000.0,60000000.0,60000000.0,168100000.0,108100000.0,14.133333333333333,0.012320142683152088,0.0,0.012320142683152088,8774249031.04635
52244,Veles Entropic Radiation Sink,30775720.0,42282640.0,42282640.0,73058360.0,9684000000.0,9610941640.0,8.133333333333333,0.0014007680806941642,1.1,1.1014007680806943,8726107624.518972
1254,Shield Flux Coil I,0.0,41600.0,41600.0,41600.0,162700.0,121100.0,20.766666666666666,1.4241094242312138e-05,0.0,1.4241094242312138e-05,8503560045.280522
40355,Capital Azeotropic Restrained Shield Extender,81173000.0,27590000.0,27590000.0,108763000.0,681300000.0,572537000.0,12.366666666666667,0.06747493505810223,0.0,0.06747493505810223,8485180452.6672325
1264,Explosive Coating I,0.0,49740.0,49740.0,49740.0,157100.0,107360.0,51.166666666666664,1.26766702061591e-05,0.0,1.26766702061591e-05,8469100974.784211
1968,Remote Sensor Dampener I,0.0,499980.0,499980.0,499980.0,2242000.0,1742020.0,21.866666666666667,0.00020593049224431785,0.0,0.00020593049224431785,8459262059.808274
10629,Rocket Launcher I,0.0,30000.0,30000.0,30000.0,88960.0,58960.0,1002.7666666666667,6.974498195636574e-06,0.0,6.974498195636574e-06,8453654778.617176
41249,50000MN Microwarpdrive I,0.0,79000000.0,79000000.0,79000000.0,985400000.0,906400000.0,8.033333333333333,0.10727941814034024,0.0,0.10727941814034024,8448964542.427609
2291,Kinetic Shield Hardener I,0.0,750000.0,750000.0,750000.0,2400000.0,1650000.0,42.96666666666667,0.0002017497269324373,0.0,0.0002017497269324373,8178449731.198686
41236,10000MN Afterburner I,0.0,16000000.0,16000000.0,16000000.0,532900000.0,516900000.0,9.033333333333333,0.06342119337552893,0.0,0.06342119337552893,8150272369.353521
1875,Rapid Light Missile Launcher I,0.0,90000.0,90000.0,90000.0,300000.0,210000.0,857.5333333333333,2.588594548579743e-05,0.0,2.588594548579743e-05,8112510323.998732
40356,Capital F-S9 Regolith Compact Shield Extender,78943100.0,27600000.0,27600000.0,106543100.0,653500000.0,546956900.0,19.066666666666666,0.06747493505810223,0.0,0.06747493505810223,8106075234.144633
41506,Capital Clarity Ward Enduring Shield Booster,19274460.0,181002322.0,181002322.0,200276782.0,1390000000.0,1189723218.0,8.9,0.14726760734484814,0.0,0.14726760734484814,8078648383.375259
37289,Quad 800mm Repeating Cannon I,0.0,37990000.0,37990000.0,37990000.0,898200000.0,860210000.0,5.166666666666667,0.10658066985987907,0.0,0.10658066985987907,8070975732.568698
499,Light Missile Launcher I,0.0,60000.0,60000.0,60000.0,190000.0,130000.0,1398.7333333333333,1.6240975670639343e-05,0.0,1.6240975670639343e-05,8004445215.382951
12054,500MN Microwarpdrive I,0.0,7909400.0,7909400.0,7909400.0,27220000.0,19310600.0,67.3,0.002417429714004904,0.0,0.002417429714004904,7988070920.171054
561,75mm Gatling Rail I,0.0,20000.0,20000.0,20000.0,60850.0,40850.0,1027.4333333333334,5.144857234105406e-06,0.0,5.144857234105406e-06,7939967649.48193
434,5MN Microwarpdrive I,0.0,316360.0,316360.0,316360.0,990000.0,673640.0,1022.3,8.827400928575782e-05,0.0,8.827400928575782e-05,7631238293.701082
12219,Capital Remote Capacitor Transmitter I,0.0,40000000.0,40000000.0,40000000.0,616600000.0,576600000.0,5.166666666666667,0.07631079146880765,0.0,0.07631079146880765,7555943122.876502
20539,XL Torpedo Launcher I,0.0,54371388.0,54371388.0,54371388.0,1072000000.0,1017628612.0,8.266666666666667,0.1347857145344168,0.0,0.1347857145344168,7549973789.990586
651,Hoarder,0.0,5893000.0,5893000.0,5893000.0,32600000.0,26707000.0,18.4,0.0035967095462398615,0.0,0.0035967095462398615,7425398035.802064
37543,Guidance Disruptor I,0.0,298240.0,298240.0,298240.0,795700.0,497460.0,70.33333333333333,6.726832797662999e-05,0.0,6.726832797662999e-05,7395159281.687883
41411,Networked Sensor Array,0.0,60000000.0,60000000.0,60000000.0,560000000.0,500000000.0,24.6,0.06776442984147037,0.0,0.06776442984147037,7378502278.698592
37821,Standup Gravimetric ECM Script,0.0,1300000.0,1300000.0,1300000.0,3100000.0,1800000.0,20.766666666666666,0.00024640285366304173,0.0,0.00024640285366304173,7305110201.611209
47360,Standup Layered Armor Plating I,0.0,200000000.0,200000000.0,200000000.0,772400000.0,572400000.0,8.866666666666667,0.07876454351454562,0.0,0.07876454351454562,7267229319.932434
41491,Capital Capacitor Booster I,0.0,12000000.0,12000000.0,12000000.0,737700000.0,725700000.0,24.833333333333332,0.0999442495956927,0.0,0.0999442495956927,7261048063.652433
20454,Quad 3500mm Siege Artillery I,0.0,41990000.0,41990000.0,41990000.0,845500000.0,803510000.0,8.066666666666666,0.11069800233073962,0.0,0.11069800233073962,7258577237.909867
41492,Capital F-RX Compact Capacitor Booster,199467100.0,62000000.0,62000000.0,261467100.0,978100000.0,716632900.0,45.7,0.0999442495956927,0.0,0.0999442495956927,7170326486.006102
40354,Capital Shield Extender I,0.0,9200000.0,9200000.0,9200000.0,487400000.0,478200000.0,10.933333333333334,0.06747493505810223,0.0,0.06747493505810223,7087076105.93808
20448,Dual 1000mm Railgun I,0.0,46052412.0,46052412.0,46052412.0,1001000000.0,954947588.0,6.4,0.1347857145344168,0.0,0.1347857145344168,7084931747.393448
562,Light Electron Blaster I,0.0,60000.0,60000.0,60000.0,183700.0,123700.0,264.9,1.7495331623069033e-05,0.0,1.7495331623069033e-05,7070457574.916235
12066,100MN Afterburner I,0.0,1612800.0,1612800.0,1612800.0,4640000.0,3027200.0,158.63333333333333,0.00043185011869459875,0.0,0.00043185011869459875,7009839453.444295
24569,Capital Remote Armor Repairer I,0.0,40000000.0,40000000.0,40000000.0,530000000.0,490000000.0,10.933333333333334,0.07013989704441921,0.0,0.07013989704441921,6986038198.625894
393,Shield Recharger I,0.0,87360.0,87360.0,87360.0,257100.0,169740.0,43.733333333333334,2.4685299415916e-05,0.0,2.4685299415916e-05,6876157227.834113
20452,Hexa 2500mm Repeating Cannon I,0.0,35990000.0,35990000.0,35990000.0,700000000.0,664010000.0,9.066666666666666,0.09710501362855517,0.0,0.09710501362855517,6838060932.054058
1333,Reinforced Bulkheads I,0.0,125000.0,125000.0,125000.0,210000.0,85000.0,410.3333333333333,1.2443708708160026e-05,0.0,1.2443708708160026e-05,6830760988.824883
40750,Heavy Warp Scrambler I,0.0,1200000.0,1200000.0,1200000.0,666600000.0,665400000.0,5.866666666666666,0.09759002953794683,0.0,0.09759002953794683,6818319485.611656
41498,Capital I-a Enduring Armor Repairer,17401290.0,152840000.0,152840000.0,170241290.0,1088000000.0,917758710.0,21.4,0.13512733727893358,0.0,0.13512733727893358,6791806369.317683
656,Miasmos,0.0,5567000.0,5567000.0,5567000.0,29940000.0,24373000.0,56.86666666666667,0.0035967095462398615,0.0,0.0035967095462398615,6776471573.991976
40348,25000mm Steel Plates I,0.0,21742000.0,21742000.0,21742000.0,493000000.0,471258000.0,20.833333333333332,0.07001110178079699,0.0,0.07001110178079699,6731189597.265546
11295,200mm Steel Plates I,0.0,800000.0,800000.0,800000.0,2329000.0,1529000.0,184.93333333333334,0.0002283161902824517,0.0,0.0002283161902824517,6696853158.369814
24283,Fighter Support Unit I,0.0,55000000.0,55000000.0,55000000.0,848000000.0,793000000.0,45.06666666666667,0.1189086521287692,0.0,0.1189086521287692,6668984853.526387
47126,Standup Antaeus I,0.0,300000000.0,300000000.0,300000000.0,600000000.0,300000000.0,9.366666666666667,0.04523876886669006,0.0,0.04523876886669006,6631480199.738464
33448,Rapid Heavy Missile Launcher I,0.0,749970.0,749970.0,749970.0,1699000.0,949030.0,171.7,0.0001433407996250586,0.0,0.0001433407996250586,6620794654.992927
20444,Dual Giga Pulse Laser I,0.0,47990000.0,47990000.0,47990000.0,895700000.0,847710000.0,10.466666666666667,0.12810696139599875,0.0,0.12810696139599875,6617204801.069281
575,Ion Blaster Cannon I,0.0,9000000.0,9000000.0,9000000.0,27460000.0,18460000.0,20.966666666666665,0.002829270022035499,0.0,0.002829270022035499,6524651184.307632
60310,Mercoxit Asteroid Mining Crystal Type C I,0.0,21000000.0,21000000.0,21000000.0,29450000.0,8450000.0,21.133333333333333,0.0013020833333333333,0.0,0.0013020833333333333,6489600000.0
2537,Thermal Shield Amplifier I,0.0,187420.0,187420.0,187420.0,500000.0,312580.0,99.06666666666666,4.8437997578516406e-05,0.0,4.8437997578516406e-05,6453198225.0777
654,Kryos,0.0,4410000.0,4410000.0,4410000.0,27530000.0,23120000.0,42.833333333333336,0.0035967095462398615,0.0,0.0035967095462398615,6428097599.421265
12265,Medium Energy Neutralizer I,0.0,998400.0,998400.0,998400.0,3435000.0,2436600.0,139.63333333333333,0.0003792327149841763,0.0,0.0003792327149841763,6425078596.137647
40349,25000mm Crystalline Carbonide Restrained Plates,186293000.0,65226000.0,65226000.0,251519000.0,699000000.0,447481000.0,40.7,0.07001110178079699,0.0,0.07001110178079699,6391572030.976627
655,Epithal,0.0,8493000.0,8493000.0,8493000.0,31330000.0,22837000.0,128.9,0.0035967095462398615,0.0,0.0035967095462398615,6349414570.8470335
41251,50000MN Quad LiF Restrained Microwarpdrive,132690000.0,279000000.0,279000000.0,411690000.0,1090000000.0,678310000.0,6.333333333333333,0.10727941814034024,0.0,0.10727941814034024,6322834442.60158
242,Standard S,0.0,12500.0,12500.0,12500.0,49980.0,37480.0,4292.6,5.990685703979695e-06,0.0,5.990685703979695e-06,6256378960.942905
569,Heavy Ion Blaster I,0.0,900000.0,900000.0,900000.0,2897000.0,1997000.0,45.833333333333336,0.00032105882478646877,0.0,0.00032105882478646877,6220043947.797335
52240,Zorya's Supratidal Entropic Disintegrator,484171083.0,173532640.0,173532640.0,657703723.0,9506000000.0,8848296277.0,5.0,0.026754933214776226,1.4000000000000001,1.4267549332147764,6201693136.650274
2293,EM Shield Hardener I,0.0,750000.0,750000.0,750000.0,1999000.0,1249000.0,143.73333333333332,0.0002017497269324373,0.0,0.0002017497269324373,6190838614.707369
530,Small Energy Nosferatu I,0.0,395040.0,395040.0,395040.0,1182000.0,786960.0,264.43333333333334,0.00012761248412736676,0.0,0.00012761248412736676,6166794772.32459
20701,Capital Armor Repairer I,0.0,51940000.0,51940000.0,51940000.0,885000000.0,833060000.0,7.733333333333333,0.13512733727893358,0.0,0.13512733727893358,6164999745.983113
495,Dual 650mm Repeating Cannon I,0.0,6200000.0,6200000.0,6200000.0,19310000.0,13110000.0,8.566666666666666,0.0021365792508856465,0.0,0.0021365792508856465,6135976465.448541
3616,Capital Remote Shield Booster I,0.0,24659510.0,24659510.0,24659510.0,438200000.0,413540490.0,8.766666666666667,0.0675720073665807,0.0,0.0675720073665807,6119997112.954291
40661,Capital Infectious Scoped Energy Neutralizer,22307000.0,54000000.0,54000000.0,76307000.0,744800000.0,668493000.0,35.36666666666667,0.10943260700544091,0.0,0.10943260700544091,6108718582.997506
11267,Multispectrum Energized Membrane I,0.0,1000000.0,1000000.0,1000000.0,2898000.0,1898000.0,278.1333333333333,0.00031124137214752,0.0,0.00031124137214752,6098161008.943243
533,Small Energy Neutralizer I,0.0,199680.0,199680.0,199680.0,796000.0,596320.0,243.1,9.804787275634844e-05,0.0,9.804787275634844e-05,6081926952.988272
44102,Defender Launcher I,0.0,5000000.0,5000000.0,5000000.0,64090000.0,59090000.0,136.06666666666666,0.009839587639370886,0.0,0.009839587639370886,6005332963.707211
63140,Industrial Jump Portal Generator I,0.0,945000000.0,945000000.0,945000000.0,8970000000.0,8025000000.0,5.533333333333333,1.3439177506335258,0.0,1.3439177506335258,5971347574.073634
578,Multispectrum Shield Hardener I,0.0,750000.0,750000.0,750000.0,1941000.0,1191000.0,1289.5333333333333,0.0002017497269324373,0.0,0.0002017497269324373,5903353715.065233
1944,Bestower,0.0,6298000.0,6298000.0,6298000.0,27460000.0,21162000.0,22.4,0.0035967095462398615,0.0,0.0035967095462398615,5883711133.172699
1557,Small Plasma Smartbomb I,0.0,600000.0,600000.0,600000.0,1397000.0,797000.0,8.1,0.0001365159029052111,0.0,0.0001365159029052111,5838147666.601096
11297,400mm Steel Plates I,0.0,1600000.0,1600000.0,1600000.0,4599000.0,2999000.0,116.8,0.0005215960785503314,0.0,0.0005215960785503314,5749659791.030449
564,Light Neutron Blaster I,0.0,120000.0,120000.0,120000.0,315000.0,195000.0,1701.7,3.421303265478222e-05,0.0,3.421303265478222e-05,5699582435.956415
649,Tayra,0.0,7425000.0,7425000.0,7425000.0,27870000.0,20445000.0,86.4,0.0035967095462398615,0.0,0.0035967095462398615,5684362258.657775
40660,Capital Gremlin Compact Energy Neutralizer,87209000.0,68000000.0,68000000.0,155209000.0,768800000.0,613591000.0,10.666666666666666,0.10943260700544091,0.0,0.10943260700544091,5607021680.197134
3242,Warp Disruptor I,0.0,394240.0,394240.0,394240.0,1385000.0,990760.0,428.6,0.00017707904835797395,0.0,0.00017707904835797395,5595015385.429056
3829,Medium Shield Extender I,0.0,124740.0,124740.0,124740.0,332300.0,207560.0,2621.3,3.716267949850511e-05,0.0,3.716267949850511e-05,5585173157.6123085
11279,1600mm Steel Plates I,0.0,7000000.0,7000000.0,7000000.0,21000000.0,14000000.0,465.73333333333335,0.0025509368158382873,0.0,0.0025509368158382873,5488179837.727313
585,Slasher,0.0,2100000.0,2100000.0,2100000.0,6250000.0,4150000.0,163.33333333333334,0.0007598117563697894,0.0,0.0007598117563697894,5461879163.107151
40730,Heavy Warp Disruptor I,0.0,1200000.0,1200000.0,1200000.0,533200000.0,532000000.0,13.833333333333334,0.0978137733258967,0.0,0.0978137733258967,5438906831.939487
11257,Thermal Energized Membrane I,0.0,750000.0,750000.0,750000.0,1666000.0,916000.0,18.2,0.00017055297214051097,0.0,0.00017055297214051097,5370765390.387618
33270,Survey Probe Launcher I,0.0,60000.0,60000.0,60000.0,147000.0,87000.0,44.0,1.6240975670639343e-05,0.0,1.6240975670639343e-05,5356821028.756283
3941,Medium Graviton Smartbomb I,0.0,2724000.0,2724000.0,2724000.0,4800000.0,2076000.0,8.166666666666666,0.00039378274543949634,0.0,0.00039378274543949634,5271942521.714608
2108,Tracking Disruptor I,0.0,298240.0,298240.0,298240.0,649800.0,351560.0,88.2,6.726832797662999e-05,0.0,6.726832797662999e-05,5226233661.13897
496,800mm Repeating Cannon I,0.0,10410000.0,10410000.0,10410000.0,25160000.0,14750000.0,32.6,0.002829270022035499,0.0,0.002829270022035499,5213358882.369316
1998,Tracking Enhancer I,0.0,144000.0,144000.0,144000.0,400000.0,256000.0,242.7,4.922220890412426e-05,0.0,4.922220890412426e-05,5200904341.750297
1246,Capacitor Flux Coil I,0.0,41600.0,41600.0,41600.0,115300.0,73700.0,761.6333333333333,1.4391623233276302e-05,0.0,1.4391623233276302e-05,5121034563.327847
2545,Kinetic Shield Amplifier I,0.0,187420.0,187420.0,187420.0,434000.0,246580.0,62.233333333333334,4.8437997578516406e-05,0.0,4.8437997578516406e-05,5090631577.003197
35770,Missile Guidance Enhancer I,0.0,144000.0,144000.0,144000.0,394000.0,250000.0,104.53333333333333,4.922220890412426e-05,0.0,4.922220890412426e-05,5079008146.240524
